paper_id,sentence_id,sentence
2512.10665,2512.10665_S008,Agents exist in a shared virtual space where they can initiate conversations with each other.
2512.10665,2512.10665_S009,"In each round, agents can send invitations to chat, accept or decline invitations, and engage in one-on-one dialogues."
2512.10665,2512.10665_S010,"Conversation partners are dynamically formed based on who invites whom and who accepts; if an agent receives multiple invitations, its decision of whom to talk to may depend on its current preferences or past interactions."
2512.10665,2512.10665_S011,"Within each conversation, agents discuss whatever topics arise, guided by their persona and prior context."
2512.10665,2512.10665_S012,"They might introduce themselves, share opinions, debate on hypothetical scenarios, or even gossip about other agents."
2512.10665,2512.10665_S013,Agents are told that their community should collaboratively create a set of governing rules or a constitution to guide their future interactions.
2512.10665,2512.10665_S014,each agent is prompted to propose two rules for the community
2512.10665,2512.10665_S015,We then allow a brief discussion where agents can comment on each other’s proposed rules
2512.10665,2512.10665_S016,"Agents with diverse values produced conversations that were markedly more topical, coherent, and rich in meaning compared to the no-value baseline."
2512.10665,2512.10665_S017,agents collaboratively explored how to ensure “transparency and accountability in AI decision-making processes using blockchain technology” and debated “incorporating participatory governance elements” to include diverse perspectives.
2512.10665,2512.10665_S018,"Multi-value agents brought more nuanced perspectives, allowing them to bridge topics and understand others better, which led to more sophisticated group discourse."
2512.13564,2512.13564_S001,"Memory has emerged, and will continue to remain, a core capability of foundation model-based agents."
2512.13564,2512.13564_S002,"It underpins long-horizon reasoning, continual adaptation, and effective interaction with complex environments."
2512.13564,2512.13564_S003,"an agent is typically equipped with capabilities such as reasoning, planning, perception, memory, and tool-use."
2512.13564,2512.13564_S004,"memory stands out as a cornerstone, explicitly enabling the transformation of static LLMs, whose parameters cannot be rapidly updated, into adaptive agents capable of continual adaptation through environmental interaction"
2512.13564,2512.13564_S005,"Natural-language generation, such as producing intermediate reasoning, explanations, responses, or instructions"
2512.13564,2512.13564_S006,"Tool invocation actions, which call external APIs, search engines, calculators, databases, simulators, or code execution environments"
2512.13564,2512.13564_S007,"Planning actions, which explicitly output task decompositions, execution plans, or subgoal specifications to guide later behavior"
2512.13564,2512.13564_S008,"Environment-control actions, where the agent directly manipulates the external environment (e.g., navigation in embodied settings"
2512.13564,2512.13564_S009,"Communication actions, enabling collaboration or negotiation with other agents through structured messages"
2512.13564,2512.13564_S010,"the trajectory reflects the interleaving of (i) environment observation, (ii) optional memory retrieval, (iii) LLM-based computation, and (iv) action execution that drives the next state transition."
2512.13564,2512.13564_S011,"the agent produces informational artifacts ϕt , which may include tool outputs, reasoning traces, partial plans, self-evaluations, or environmental feedback."
2512.13564,2512.13564_S012,Formed memory candidates are integrated into the existing memory base through an evolution operator
2512.13564,2512.13564_S013,"When selecting an action, agent i retrieves a context-dependent memory signal"
2512.13564,2512.13564_S014,"agent memory systems are instantiated within an agent’s ongoing interaction with an environment, continuously incorporating new information generated by the agent’s own actions and environmental feedback into a persistent memory base"
2512.13564,2512.13564_S015,"Agentic RAG integrates retrieval into an autonomous decision-making loop, where an LLM agent actively controls when, how, and what to retrieve"
2512.13564,2512.13564_S016,"These systems often employ iterative querying, multi-step planning, or self-directed search procedures, enabling the agent to refine its information needs through deliberate reasoning"
2512.13564,2512.13564_S017,"Self-reflection and iterative refinement methods (Madaan et al., 2023; Mousavi et al., 2023; Han et al., 2025c) naturally align with short-term, inside-trial memory, as the agent repeatedly leverages intermediate reasoning traces or outcomes from prior attempts within the same task."
2512.15784,2512.15784_S001,Large Language Model (LLM) agents are increasingly deployed to automate complex workflows in mobile and desktop environments.
2512.15784,2512.15784_S002,"agents may help users book hotels by comparing prices across multiple travel apps, schedule meetings by coordinating calendar and communication apps, etc."
